date,store,item,quantity,price,total,original_price,corrected_price,price_was_total_flag
2026-02-16,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",2.0,3.3700,6.7400,6.74,3.3700,yes
2026-02-16,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",2.0,3.9700,7.9400,7.94,3.9700,yes
2026-02-16,Walmart,"Velveeta Original Pasteurized Recipe Cheese Product, 16 oz Block",1.0,5.4800,5.4800,5.48,5.4800,yes
2026-02-16,Walmart,"Perdue Harvestland, Fresh Ground Chicken, 92% Lean 8% Fat, 1 lb. Tray",1.0,3.8400,3.8400,3.84,3.8400,yes
2026-02-16,Walmart,"Great Value Small Shells, 16 oz",1.0,0.9800,0.9800,0.98,0.9800,yes
2026-02-16,Walmart,"Siete Mild Taco Seasoning, Mixed Spice, 1.31 oz. Packet",2.0,2.2600,4.5200,4.52,2.2600,yes
2026-02-16,Walmart,"Great Value Original Diced Tomatoes with Green Chilies, 10 oz",2.0,0.9600,1.9200,1.92,0.9600,yes
2026-02-16,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",1.0,0.7600,0.7600,0.76,0.7600,yes
2026-02-16,Walmart,"Great Value Black Beans, 15 oz",1.0,0.8600,0.8600,0.86,0.8600,yes
2026-02-16,Walmart,"Smucker's Simply Fruit Seedless Strawberry Fruit Spread, 10 oz",1.0,3.4700,3.4700,3.47,3.4700,yes
2026-02-16,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2026-02-16,Walmart,"Great Value Crispy and Salty Pretzel Sticks, 16 oz",1.0,2.4400,2.4400,2.44,2.4400,yes
2026-02-16,Walmart,"Great Value Turkey Pepperoni Slices, 5 oz",2.0,2.9200,5.8400,5.84,2.9200,yes
2026-02-16,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",2.0,5.9700,11.9400,11.94,5.9700,yes
2026-02-16,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",2.0,3.6200,7.2400,7.24,3.6200,yes
2026-02-16,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",2.0,2.4200,4.8400,4.84,2.4200,yes
2026-02-16,Walmart,"Eggland's Best Extra Large White Eggs, 18 Count",1.0,5.8400,5.8400,5.84,5.8400,yes
2026-02-16,Walmart,"Pepperidge Farm Raisin Cinnamon Swirl Breakfast Bread, 16 oz Loaf",1.0,3.4700,3.4700,3.47,3.4700,yes
2026-02-16,Walmart,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 oz, 2 Sticks",1.0,5.2400,5.2400,5.24,5.2400,yes
2026-02-16,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.8200,4.8200,4.82,4.8200,yes
2026-02-16,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",2.0,2.9200,5.8400,5.84,2.9200,yes
2026-02-16,Walmart,"Organic Fresh Whole Carrots, 2 lb Bag",1.0,2.6200,2.6200,2.62,2.6200,yes
2026-02-16,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.4300,2.4300,2.43,2.4300,yes
2026-02-16,Walmart,Kraft Parmesan Finely Shredded Natural Cheese 6oz Bag,1.0,4.9800,4.9800,4.98,4.9800,yes
2026-02-16,Walmart,"Fresh Whole Brown Mushrooms, 8 oz",3.0,2.0400,6.1200,6.12,2.0400,yes
2026-02-16,Walmart,"Perdue Harvestland, Free Range, Fresh Boneless Chicken Breasts, 1.3-1.9 lb. Tray",1.0,8.5600,8.5600,8.56,8.5600,yes
2026-02-16,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",1.0,2.7300,2.7300,2.73,2.7300,yes
2026-02-16,Walmart,"Fresh Whole Celery Stalk, 1 Each Bag",1.0,1.97,1.97,1.97,,no
2026-02-22,Walmart,"Eggland's Best Extra Large White Eggs, 18 Count",1.0,5.8400,5.8400,5.84,5.8400,yes
2026-02-22,Walmart,"Fresh Banana, Each",5.0,0.16399999999999998,0.82,0.16399999999999998,,no
2026-02-22,Walmart,"PLANTERS Deluxe Honey Roasted Whole Cashews, Sweet and Salty Snacks, Plant Based Protein, 8.25 oz Steel Can",2.0,14.84,29.68,14.84,,no
2026-02-22,Walmart,"Scott Paper Towels, Choose-A-Sheet, 6 Double Rolls",1.0,6.8400,6.8400,6.84,6.8400,yes
2026-02-22,Walmart,"Kerrygold Grass-Fed Pure Irish Salted Butter Sticks, 8 oz, 2 Sticks",1.0,5.2400,5.2400,5.24,5.2400,yes
2026-02-22,Walmart,"Great Value Turkey Pepperoni Slices, 5 oz",1.0,2.9200,2.9200,2.92,2.9200,yes
2026-02-22,Walmart,"Great Value Original Sour Cream, 24 oz Tub",1.0,2.7400,2.7400,2.74,2.7400,yes
2026-02-22,Walmart,"Great Value Sharp Cheddar Finely Shredded Cheese, 16 oz Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2026-02-22,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.6300,1.6300,1.63,1.6300,yes
2026-02-22,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",1.0,0.9600,0.9600,0.96,0.9600,yes
2026-02-22,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 27 oz Can",1.0,2.4700,2.4700,2.47,2.4700,yes
2026-02-22,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",1.0,0.7600,0.7600,0.76,0.7600,yes
2026-02-22,Walmart,"Great Value Black Beans, 15 oz",1.0,0.8600,0.8600,0.86,0.8600,yes
2026-02-22,Walmart,"Perdue Harvestland, Fresh Ground Chicken, 92% Lean 8% Fat, 1 lb. Tray",1.0,3.8400,3.8400,3.84,3.8400,yes
2026-02-22,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2026-02-22,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2026-02-22,Walmart,"Honey Stinger Organic Gluten-Free Energy Gel, Fruit Smoothie, 1.1 oz, 1 Count",3.0,1.6800,5.0400,5.04,1.6800,yes
2026-02-22,Walmart,Cabot Creamery Cabot Whole Milk Plain Greek Yogurt 2 lb (Refrigerated  Tub),1.0,4.72,4.72,4.72,,no
2026-02-22,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",1.0,6.27,6.27,6.27,,no
2026-02-22,Walmart,"Oikos Pro 23g Protein, Mango Pineapple Cultured Dairy Drink Bottle, 7 fl oz",4.0,7.76,31.04,7.76,,no
2026-02-22,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",2.0,10.28,20.56,10.28,,no
2026-02-22,Walmart,"Thomas' Cinnamon Raisin Swirl Bread, 16 oz, Cinnamon Bread, Bag",1.0,3.6200,3.6200,3.62,3.6200,yes
2026-02-22,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,2.9200,2.9200,2.92,2.9200,yes
2026-02-22,Walmart,"Horizon Organic High Vitamin D Whole Milk, High Vitamin D Whole, 64 fl oz Carton",1.0,5.9600,5.9600,5.96,5.9600,yes
2026-02-22,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",2.0,2.3600,4.7200,4.72,2.3600,yes
2026-02-22,Walmart,"Tropicana Pure Premium 100% Orange Juice Original, No Pulp, No Sugar Added, 46 fl oz",2.0,4.3400,8.6800,8.68,4.3400,yes
2026-02-22,Walmart,"Great Value Soup & Oyster Crackers, 9 oz",1.0,1.4700,1.4700,1.47,1.4700,yes
2026-02-22,Walmart,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz",1.0,3.6800,3.6800,3.68,3.6800,yes
2026-02-22,Walmart,"Pacific Foods Organic Creamy Tomato Soup, 32 oz Carton",2.0,4.1200,8.2400,8.24,4.1200,yes
2026-02-22,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,5.7300,5.7300,5.73,5.7300,yes
2026-02-22,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",1.0,2.5700,2.5700,2.57,2.5700,yes
2026-02-22,Walmart,"Fritos Regular Corn Chips, 9.25 oz Single Bag",2.0,3.9700,7.9400,7.94,3.9700,yes
2026-02-26,Walmart,"Honey Nut Cheerios, Heart Healthy Cereal, Affirmations Box, Family Size, 18.8 oz",1.0,4.4400,4.4400,4.44,4.4400,yes
2026-02-26,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2026-02-26,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Cherry, Zero Sugar & Zero Calories ,12 fl oz Cans (8 pack)​",1.0,4.2800,4.2800,4.28,4.2800,yes
2026-02-26,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",1.0,3.3700,3.3700,3.37,3.3700,yes
2026-02-26,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,2.9200,2.9200,2.92,2.9200,yes
2026-02-26,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.8200,4.8200,4.82,4.8200,yes
2026-02-26,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2026-02-26,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Links, 12 oz Package",1.0,2.4200,2.4200,2.42,2.4200,yes
2026-02-26,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",1.0,3.9700,3.9700,3.97,3.9700,yes
2026-02-26,Walmart,"Great Value Oven Roasted Turkey Breast Lunchmeat, 16 oz, Plastic Tub, Refrigerated",1.0,5.9700,5.9700,5.97,5.9700,yes
2026-02-26,Walmart,"Stouffer's Classic Lasagna with Meat and Sauce, Party Size Pasta, Frozen Meals, 90 oz (Frozen) ",1.0,14.8300,14.8300,14.83,14.8300,yes
2026-02-26,Walmart,"Premium Original Saltine Crackers, Lunch Snacks, 16 oz",1.0,3.6800,3.6800,3.68,3.6800,yes
2026-02-26,Walmart,"Progresso Rich and Hearty Chicken and Homestyle Noodles Canned Soup, 19 oz",4.0,1.9800,7.9200,7.92,1.9800,yes
2026-02-26,Walmart,"Smucker’s Uncrustables Peanut Butter & Raspberry Spread Sandwiches, 4 Count, 2 oz Each, Frozen",1.0,3.87,3.87,3.87,,no
2026-02-26,Walmart,"Nature's Own 100% Whole Wheat, Whole Wheat Sandwich Bread, 20 oz Loaf, Shelf-Stable",2.0,3.7600,7.5200,7.52,3.7600,yes
2026-02-26,Walmart,"Core Power Protein Shake with 26g Protein by fairlife Milk, Chocolate, 14 fl oz",3.0,11.64,34.92,11.64,,no
2026-02-26,Walmart,"Eggland's Best Large White Eggs, 18 Count",2.0,5.7200,11.4400,11.44,5.7200,yes
2026-03-02,Walmart,"Method Curl Defining Co-Wash, Coco Twist, 13.5Oz",1.0,9.9700,9.9700,9.97,9.9700,yes
2026-03-02,Walmart,"Fresh Cherubs Grape Tomatoes, 10 oz Package",1.0,2.5700,2.5700,2.57,2.5700,yes
2026-03-02,Walmart,"Fresh Banana, Each",10.0,0.199,1.99,0.199,,no
2026-03-02,Walmart,"Gatorade Sports Drink, Fruit Punch/Glacier Cherry/Cool Blue Variety Pack, 12 fl oz, 18 Count Bottles",1.0,10.7800,10.7800,10.78,10.7800,yes
2026-03-02,Walmart,"Aveeno Therapeutic Shave Gel for Dry Skin with Oat & Vitamin E, Shaving Cream for Men & Women, 7 oz",1.0,4.4700,4.4700,4.47,4.4700,yes
2026-03-02,Walmart,"Method Moisturizing Conditioner, Simply Nourish, Sulfate Free, and Cruelty Free, 13.5 fl oz",1.0,9.9700,9.9700,9.97,9.9700,yes
2026-03-02,Walmart,"TAZO Classic Chai Latte Black Tea Concentrate, Made from Real Black Tea, 32oz Carton",1.0,5.7200,5.7200,5.72,5.7200,yes
2026-03-02,Walmart,"PLANTERS Deluxe Honey Roasted Whole Cashews, Sweet and Salty Snacks, Plant Based Protein, 8.25 oz Steel Can",1.0,7.42,7.42,7.42,,no
2026-03-02,Walmart,"Cholula Kosher Green Pepper Hot Sauce, 5.0 fl oz Bottle",1.0,3.9200,3.9200,3.92,3.9200,yes
2026-03-02,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",1.0,3.3700,3.3700,3.37,3.3700,yes
2026-03-02,Walmart,"""JIFFY"" Corn Muffin Mix, 8.5 oz Box",1.0,0.6700,0.6700,0.67,0.6700,yes
2026-03-02,Walmart,"McCormick Chili Seasoning Mix, 1.25 oz Packet",1.0,1.6300,1.6300,1.63,1.6300,yes
2026-03-02,Walmart,"Bush's Chili Beans, Canned Pinto Beans in Mild Chili Sauce, 27 oz Can",1.0,2.4700,2.4700,2.47,2.4700,yes
2026-03-02,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",1.0,0.9600,0.9600,0.96,0.9600,yes
2026-03-02,Walmart,"Great Value Black Beans, 15 oz",1.0,0.8600,0.8600,0.86,0.8600,yes
2026-03-02,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",1.0,0.7600,0.7600,0.76,0.7600,yes
2026-03-02,Walmart,"Perdue Harvestland, Fresh Ground Chicken, 92% Lean 8% Fat, 1 lb. Tray",1.0,3.8400,3.8400,3.84,3.8400,yes
2026-03-02,Walmart,"Nature's Own WhiteWheat Healthy White Bread, Sliced White Bread Loaf, 20 oz, Shelf-Stable",1.0,3.6200,3.6200,3.62,3.6200,yes
2026-03-02,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",1.0,3.6700,3.6700,3.67,3.6700,yes
2026-03-02,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2026-03-02,Walmart,"Eggland's Best Large White Eggs, 18 Count",1.0,5.7200,5.7200,5.72,5.7200,yes
2026-03-02,Walmart,"Oikos Pro 23g Protein, Mango Pineapple Cultured Dairy Drink Bottle, 7 fl oz",4.0,7.76,31.04,7.76,,no
2026-03-02,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,4.8200,4.8200,4.82,4.8200,yes
2026-03-02,Walmart,"Pepperidge Farm Raisin Cinnamon Swirl Breakfast Bread, 16 oz Loaf",1.0,3.4700,3.4700,3.47,3.4700,yes
2026-03-02,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,2.9200,2.9200,2.92,2.9200,yes
2026-03-02,Walmart,"Great Value Whole Milk Low-Moisture Mozzarella String Cheese Sticks, 12 oz, 12 Count",1.0,3.2800,3.2800,3.28,3.2800,yes
2026-03-02,Walmart,"Great Value Colby & Monterey Jack Cheese Snack, 9 oz Bag, 12 Cheese Sticks",1.0,2.5600,2.5600,2.56,2.5600,yes
2026-03-02,Walmart,"Great Value Turkey Pepperoni Slices, 5 oz",2.0,2.9200,5.8400,5.84,2.9200,yes
2026-03-02,Walmart,Cabot Creamery Cabot Whole Milk Plain Greek Yogurt 2 lb (Refrigerated  Tub),1.0,4.72,4.72,4.72,,no
2026-03-02,Walmart,"Fresh Whole Celery Stalk, 1 Each Bag",1.0,1.78,1.78,1.78,,no
2026-03-02,Walmart,"Fresh Mandarin Oranges, 3 lb Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2026-03-02,Walmart,"Fresh Red Bell Pepper, 1 Each",1.0,1.48,1.48,1.48,,no
2026-03-02,Walmart,"Green Bell Pepper, 1 each",1.0,0.86,0.86,0.86,,no
2026-03-02,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,5.7300,5.7300,5.73,5.7300,yes
2026-03-02,Walmart,"Fritos Regular Corn Chips, 9.25 oz Single Bag",1.0,3.9700,3.9700,3.97,3.9700,yes
2026-03-02,Walmart,"(2 pack) Dr Teal's Epsom Salt Magnesium Soak, Relax & Relief with Eucalyptus & Spearmint, 3 lbs",1.0,11.7400,11.7400,11.74,11.7400,yes
2026-03-02,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",1.0,2.4300,2.4300,2.43,2.4300,yes
2026-03-05,Walmart,"Skinnypop Gluten Free Original Popcorn, 8.0 oz Family Size Bag, Skinny Pop, Popcorn Snacks",1.0,5.4700,5.4700,5.47,5.4700,yes
2026-03-05,Walmart,"PLANTERS Deluxe Honey Roasted Whole Cashews, Sweet and Salty Snacks, Plant Based Protein, 8.25 oz Steel Can",1.0,7.42,7.42,7.42,,no
2026-03-05,Walmart,"PopCorners No Artificial Colors or Flavors White Cheddar Popped Corn Chips Bag, 7 oz",1.0,3.9800,3.9800,3.98,3.9800,yes
2026-03-05,Walmart,"Pace Chunky Medium Salsa, 64 oz Bottle",1.0,7.9300,7.9300,7.93,7.9300,yes
2026-03-05,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",2.0,3.9700,7.9400,7.94,3.9700,yes
2026-03-05,Walmart,"Heinz Tomato Ketchup, 32 oz Bottle",1.0,4.9800,4.9800,4.98,4.9800,yes
2026-03-05,Walmart,"bubly Sparkling Water, The Super Mario Galaxy Movie Lime, Zero Sugar & Zero Calories, 12 fl oz Cans (8 pack)​",2.0,4.2800,8.5600,8.56,4.2800,yes
2026-03-05,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",2.0,3.3700,6.7400,6.74,3.3700,yes
2026-03-05,Walmart,"Great Value Turkey Pepperoni Slices, 5 oz",1.0,2.9200,2.9200,2.92,2.9200,yes
2026-03-05,Walmart,"Great Value Dry Roasted Peanuts, 16 oz",1.0,2.5800,2.5800,2.58,2.5800,yes
2026-03-05,Walmart,"Jet-Puffed Mini Marshmallows, 10 oz Bag",1.0,1.6700,1.6700,1.67,1.6700,yes
2026-03-05,Walmart,"Stauffer's Original Animal Snack Crackers, 32 oz Party Size Pillow Bag, Low Fat Snack for Kids & Adults",1.0,5.1800,5.1800,5.18,5.1800,yes
2026-03-05,Walmart,"PopCorners No Artificial Colors or Flavors Spicy Queso Popped Corn Chips Bag, 7 oz​",1.0,3.9800,3.9800,3.98,3.9800,yes
2026-03-05,Walmart,"PopCorners No Artificial Colors or Flavors Kettle Corn Popped Corn Chips Bag, 7 oz​",1.0,3.9800,3.9800,3.98,3.9800,yes
2026-03-05,Walmart,"Eggland's Best Extra Large White Eggs, 18 Count",1.0,5.8400,5.8400,5.84,5.8400,yes
2026-03-05,Walmart,"Gordo's Original Queso Cheese Dip, 16 oz, Refrigerated Dip",1.0,4.9800,4.9800,4.98,4.9800,yes
2026-03-05,Walmart,"Fresh Hass Avocados, Each",1.0,0.55,0.55,0.55,,no
2026-03-05,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",1.0,0.7600,0.7600,0.76,0.7600,yes
2026-03-05,Walmart,"Great Value Black Beans, 15 oz",1.0,0.8600,0.8600,0.86,0.8600,yes
2026-03-05,Walmart,"Great Value Crispy and Salty Pretzel Sticks, 16 oz",1.0,2.4400,2.4400,2.44,2.4400,yes
2026-03-05,Walmart,"Snyder's of Hanover Pretzels, Braided Pretzel Twists Honey Wheat, 12 oz",1.0,3.6200,3.6200,3.62,3.6200,yes
2026-03-05,Walmart,"GoGo squeeZ No Sugar Added Apple Apple Applesauce & Fruit Puree Pouches, 3.2 oz (24 Pack)",1.0,14.4700,14.4700,14.47,14.4700,yes
2026-03-05,Walmart,"Great Value Sharp Cheddar Finely Shredded Cheese, 16 oz Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2026-03-05,Walmart,"Sargento® Sliced Muenster Natural Cheese, 11 Slices",1.0,2.9700,2.9700,2.97,2.9700,yes
2026-03-05,Walmart,"Marketside Plain Goat Cheese, 4 oz",3.0,1.8700,5.6100,5.61,1.8700,yes
2026-03-05,Walmart,"Fresh Glorys Cherry Tomatoes, 10 oz Package",1.0,2.5700,2.5700,2.57,2.5700,yes
2026-03-05,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,5.7300,5.7300,5.73,5.7300,yes
2026-03-09,Walmart,"Great Value Parmesan Finely Shredded Cheese, 6 oz Bag",1.0,2.0800,2.0800,2.08,2.0800,yes
2026-03-09,Walmart,"Great Value Uncooked Original Breakfast Pork Sausage Patties, 12 oz Package (Refrigerated)",2.0,2.4200,4.8400,4.84,2.4200,yes
2026-03-09,Walmart,"Oikos Triple Zero 17g Protein, 0g Added Sugar, Fat Free Vanilla Greek Yogurt Tub, 32 oz",1.0,6.27,6.27,6.27,,no
2026-03-09,Walmart,"Fresh Whole Yellow Onion, Each",1.0,1.08,1.08,1.08,,no
2026-03-09,Walmart,"Tostitos Scoops! Tortilla Chips Multigrain, 10 oz Bag",1.0,3.9700,3.9700,3.97,3.9700,yes
2026-03-09,Walmart,"Great Value No Stir Creamy Natural Peanut Butter Spread, 40 oz",1.0,3.8800,3.8800,3.88,3.8800,yes
2026-03-09,Walmart,"Kodiak Protein-Packed Honey Oat Protein Granola Bag, Ready to Eat, 11 oz",1.0,5.26,5.26,5.26,,no
2026-03-09,Walmart,"TAZO Classic Chai Latte Black Tea Concentrate, Made from Real Black Tea, 32oz Carton",1.0,5.7200,5.7200,5.72,5.7200,yes
2026-03-09,Walmart,"Marketside Organic Baby Arugula Salad, 5 oz Clam Shell (Fresh)",1.0,2.6600,2.6600,2.66,2.6600,yes
2026-03-09,Walmart,"Old El Paso Mild Red Enchilada Sauce, Meal Prep, 10 oz",4.0,2.1600,8.6400,8.64,2.1600,yes
2026-03-09,Walmart,"Great Value Original Sour Cream, 24 oz Tub",1.0,2.7400,2.7400,2.74,2.7400,yes
2026-03-09,Walmart,"Great Value Petite Diced Tomatoes in Tomato Juice, 14.5 oz",2.0,0.9600,1.9200,1.92,0.9600,yes
2026-03-09,Walmart,"Great Value Golden Sweet Whole Kernel Corn, 15 oz",2.0,0.7600,1.5200,1.52,0.7600,yes
2026-03-09,Walmart,"Great Value Black Beans, 15 oz",2.0,0.8600,1.7200,1.72,0.8600,yes
2026-03-09,Walmart,La Banderita Yellow Corn Tortilla 30 Count,2.0,2.4400,4.8800,4.88,2.4400,yes
2026-03-09,Walmart,"Great Value Tomato Paste, 6 oz",1.0,0.8600,0.8600,0.86,0.8600,yes
2026-03-09,Walmart,"Great Value Sweet Peas, 12 oz (Frozen) Steamable Bag, No Added Sugars",1.0,0.9800,0.9800,0.98,0.9800,yes
2026-03-09,Walmart,"Great Value Gluten-Free Beef Broth, 32 oz Carton (Shelf-Stable)",2.0,1.2700,2.5400,2.54,1.2700,yes
2026-03-09,Walmart,"Great Value Sharp Cheddar Finely Shredded Cheese, 16 oz Bag",1.0,3.4800,3.4800,3.48,3.4800,yes
2026-03-09,Walmart,"Great Value Jasmine Rice, 2 lb",1.0,3.4400,3.4400,3.44,3.4400,yes
2026-03-09,Walmart,"Pillsbury Grands! Southern Style Frozen Breakfast Biscuits, Value Pack, 20 ct., 41.6 oz",1.0,5.4200,5.4200,5.42,5.4200,yes
2026-03-09,Walmart,"Jimmy Dean Premium Pork Regular Sausage Roll, 16 oz",1.0,4.9700,4.9700,4.97,4.9700,yes
2026-03-09,Walmart,"Oikos Pro 23g Protein, Mango Pineapple Cultured Dairy Drink Bottle, 7 fl oz",2.0,3.88,7.76,3.88,,no
2026-03-09,Walmart,"Chobani 20G Protein Low-Fat Greek Yogurt Drink, Strawberries and Cream 10 fl oz Bottle, 4 Pack",1.0,8.97,8.97,8.97,,no
2026-03-09,Walmart,"Oikos Pro Shots 10g Protein, Mixed Berry Cultured Dairy Drinks Bottles, 3.1 fl oz, 6 Count​",1.0,5.14,5.14,5.14,,no
2026-03-09,Walmart,"Marketside Plain Goat Cheese, 4 oz",2.0,1.8700,3.7400,3.74,1.8700,yes
2026-03-09,Walmart,"Thomas' Light Multi-Grain English Muffins, 6 count, 100 Calories English Muffins, 12 oz Tray",2.0,2.8200,5.6400,5.64,2.8200,yes
2026-03-09,Walmart,"Eggland's Best Large White Eggs, 18 Count",1.0,5.7200,5.7200,5.72,5.7200,yes
2026-03-09,Walmart,"Pepperidge Farm Raisin Cinnamon Swirl Breakfast Bread, 16 oz Loaf",1.0,3.4700,3.4700,3.47,3.4700,yes
2026-03-09,Walmart,"Thomas' Plain Mini Bagels, 10 count, Kosher Mini Bagels, 15 oz Bag",1.0,3.8800,3.8800,3.88,3.8800,yes
2026-03-09,Walmart,"Great Value Original Whipped Cream Cheese Spread, 12 oz Tub",1.0,2.9200,2.9200,2.92,2.9200,yes
2026-03-09,Walmart,"Pepperidge Farm White Hot Dog Buns, Top Sliced, 8-Pack Bag",1.0,3.3700,3.3700,3.37,3.3700,yes
2026-03-09,Walmart,"Oscar Mayer Turkey Franks Hot Dogs, 16 oz, 10 ct Pack",2.0,3.9700,7.9400,7.94,3.9700,yes
2026-03-09,Walmart,"Great Value Whole Vitamin D Milk, Gallon, 128 fl oz",2.0,2.4300,4.8600,4.86,2.4300,yes
2026-03-09,Walmart,"Fresh Red Baby Potatoes, 1.5 lb Bag",1.0,3.1800,3.1800,3.18,3.1800,yes
2026-03-09,Walmart,"Chuck Roast, Choice Angus Beef, Tray, Fresh, 2.25 - 3.38 lb",1.0,19.6300,19.6300,19.63,19.6300,yes
2026-03-09,Walmart,"Perdue Harvestland, Free Range, Fresh Boneless Chicken Breasts, 1.3-1.9 lb. Tray",1.0,11.2400,11.2400,11.24,11.2400,yes
2026-03-09,Walmart,"Fresh Strawberries, 1 lb",1.0,2.6200,2.6200,2.62,2.6200,yes
2026-03-09,Walmart,Marketside Envy Apples 3 Lb Bag,1.0,6.2400,6.2400,6.24,6.2400,yes
2026-03-09,Walmart,Kraft Mexican Style Four Cheese Finely Shredded Natural Cheese 16oz Bag,1.0,5.6400,5.6400,5.64,5.6400,yes
2026-03-09,Walmart,"Smithfield Hickory Smoked Bacon, 16 oz, Gluten-Free, No MSG",1.0,5.9700,5.9700,5.97,5.9700,yes
2026-03-09,Costco,LACROIX VTY,1.0,8.99,8.99,8.99,,no
2026-03-09,Costco,TORRE ORIA,1.0,11.99,11.99,11.99,,no
2026-03-09,Costco,LACROIX VTY,1.0,8.99,8.99,8.99,,no
2026-03-09,Costco,TORRE ORIA,1.0,11.99,11.99,11.99,,no
2026-03-09,Costco,CHICK ENCHIL,1.0,24.38,24.38,24.38,,no
2026-03-09,Costco,TORRE ORIA,1.0,11.99,11.99,11.99,,no
2026-03-09,Costco,CHOC CARAMEL,1.0,12.89,12.89,12.89,,no
2026-03-09,Costco,BFGUMMYBEARS,1.0,17.49,17.49,17.49,,no
2026-03-09,Costco,LACROIX VTY,1.0,9.49,9.49,9.49,,no
2026-03-09,Costco,BFGUMMYBEARS,1.0,16.99,16.99,16.99,,no
2026-03-09,Costco,KS BAGS 200,1.0,16.99,16.99,16.99,,no
2026-03-09,Costco,BUBLY 24/12,1.0,28.47,28.47,28.47,,no
2026-03-09,Costco,CLOUDLINE PN,1.0,17.99,17.99,17.99,,no
